Chr	Start	End	DSBType	Size	Sum_H3K36me3	Sum_H3K27me3	Sum_H3K4me3	Sum_CTCF	Sum_DNaseIHSS1	Sum_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr1	142566016	142567725	1	1709	0	0	0	141.1	4.3774	0	154936	26956	1175767	36256	1175540	2471230	1446234
chr1	142571210	142571925	1	715	0	0	0	589.1	1.16731	0	150736	32150	1171567	32056	1171340	2467030	1442034
chr1	142572823	142573858	1	1035	0	0	0	499.1	4.27526	6.71608	148803	33763	1169634	30123	1169407	2465097	1440101
chr1	142601744	142602458	1	714	20.6847	0	0	491.3	4.58168	21.1557	120203	17827	1141034	1523	1140807	2436497	1411501
chr1	142654227	142654739	1	512	162.235	76.5175	94.7787	894.3	15.5252	13.3362	67922	735	1088753	35263	1088526	2384216	1359220
chr1	142781191	142782297	1	1106	0	0	13.7732	1187.6	20.8802	26.2887	24176	14646	961195	108679	960968	2256658	1231662
chr1	142783229	142784545	1	1316	224.873	0	0	2153.1	10.0388	14.3916	26214	12398	958947	106431	958720	2254410	1229414
chr1	142799548	142800789	1	1241	0	0	0	147.7	2.29084	0	42533	2311	942703	90187	942476	2238166	1213170
chr1	142808037	142808568	1	531	0	0	0	131.6	21.887	34.5398	51022	10800	934924	82408	934697	2230387	1205391
chr1	142823806	142824701	1	895	0	0	0	499.9	11.0238	38.1378	66791	26569	918791	66275	918564	2214254	1189258
chr1	142827349	142828227	1	878	0	0	0	420.9	4.55249	15.3511	70334	30112	915265	62749	915038	2210728	1185732
chr1	142839634	142840783	1	1149	0	0	0	0	0	0	82619	42397	902709	50193	902482	2198172	1173176
chr1	142845639	142846042	1	403	0	0	0	0	0	0	88624	48402	897450	44934	897223	2192913	1167917
chr1	142846958	142847574	1	616	0	0	0	0	0	0	89943	49721	895918	43402	895691	2191381	1166385
chr1	142871391	142872185	1	794	0	0	0	0	11.819	21.1077	114376	74154	871307	18791	871080	2166770	1141774
chr1	142888927	142889379	1	452	0	0	0	0	0	0	131912	91690	854113	1597	853886	2149576	1124580
chr1	142896864	142897465	1	601	0	87.1878	65.8055	481.3	1.02139	0	139849	99627	846027	5740	845800	2141490	1116494
chr1	142905728	142906831	1	1103	0	0	0	188.6	5.83654	0.287832	148713	108491	836661	14604	836434	2132124	1107128
chr1	142907361	142907818	1	457	0	0	0	0	1.3424	6.71608	150346	110124	835674	16237	835447	2131137	1106141
chr1	142909512	142910243	1	731	0	0	0	438.8	2.33461	0	152497	112275	833249	18388	833022	2128712	1103716
chr1	142911956	142913100	1	1144	0	0	0	0	0	0	154941	114719	830392	20832	830165	2125855	1100859
chr1	142918715	142919654	1	939	0	0	0	74.4	5.10696	12.4727	161700	121478	823838	27591	823611	2119301	1094305
chr1	142920348	142921514	1	1166	0	0	0	0	3.35601	0	163333	123111	821978	29224	821751	2117441	1092445
chr1	142926492	142927436	1	944	0	0	0	0	1.16731	0	169477	129255	816056	26056	815829	2111519	1086523
chr1	142928590	142929141	1	551	0	0	0	0	0	0	171575	131353	814351	24351	814124	2109814	1084818
chr1	142930314	142931476	1	1162	0	0	0	0	2.1887	0	173299	133077	812016	22016	811789	2107479	1082483
chr1	142933532	142935509	1	1977	0	0	0	0	0	7.67552	176517	136295	807983	17983	807756	2103446	1078450
chr1	142940382	142941049	1	667	0	0	0	0	0	0	183367	143145	802443	12443	802216	2097906	1072910
chr1	142942413	142944588	1	2175	0	118.892	0	0	0	0	185398	145176	798904	8904	798677	2094367	1069371
chr1	142955036	142956082	1	1046	0	0	0	0	2.56077	16.1666	198021	157799	787410	1396	787183	2082873	1057877
chr1	142966335	142967768	1	1433	105.738	0	0	0	0.751454	0	209320	169098	775724	12695	775497	2071187	1046191
chr1	143136041	143136399	1	358	0	0	0	0	2.83071	16.6943	103234	338804	607093	20759	606866	1902556	877560
chr1	143195908	143196552	1	644	0	0	0	0	0	0	43081	303485	546940	38602	546713	1842403	817407
chr1	143236192	143236608	1	416	0	0	0	28.7	1.5029	9.88224	3025	263429	506884	33648	506657	1802347	777351
chr1	143254376	143255820	1	1444	3.67784	0	0	0	2.26165	7.19581	0	244217	487672	14436	487445	1783135	758139
chr1	143257573	143258472	1	899	0	0	110.951	168.3	0	0	2092	241565	485020	11784	484793	1780483	755487
chr1	143278606	143280836	1	2230	105.738	118.892	0	1352.8	185.894	185.172	10900	219201	462656	8202	462429	1758119	733123
chr1	143283234	143284038	1	804	0	0	0	927.7	44.5984	26.8643	7698	215999	459454	12830	459227	1754917	729921
chr1	143345438	143346121	1	683	0	0	0	0	0.233461	0	42776	153916	397371	75034	397144	1692834	667838
chr1	143351609	143352153	1	544	0	0	0	0	0	0	48947	147884	391339	81205	391112	1686802	661806
chr1	143354663	143355768	1	1105	0	0	0	0	0	0	52001	144269	387724	84259	387497	1683187	658191
chr1	143374849	143375602	1	753	0	0	0	0	0	0	72187	124435	367890	91917	367663	1663353	638357
chr1	143375644	143376892	1	1248	0	0	0	0	0	0	72982	123145	366600	90627	366373	1662063	637067
chr1	143379290	143380834	1	1544	0	0	0	0	0	0	76628	119203	362658	86685	362431	1658121	633125
chr1	143438103	143438657	1	554	0	0	0	433.9	2.1887	0	107229	61380	304835	28862	304608	1600298	575302
chr1	143450387	143451495	1	1108	0	0	0	1056.8	7.73341	7.67552	94391	48542	291997	16024	291770	1587460	562464
chr1	143471222	143471712	1	490	0	0	0	241.1	3.21009	14.3916	74174	28325	271780	3555	271553	1567243	542247
chr1	143482264	143482963	1	699	105.738	0	0	158.8	10.5058	6.71608	62923	17074	260529	14597	260302	1555992	530996
chr1	143483909	143485498	1	1589	0	74.2578	83.9494	340.3	3.356	28.4474	60388	14539	257994	16242	257767	1553457	528461
chr1	143503642	143505074	1	1432	0	0	0	961.9	5.10697	22.0671	40812	3311	238418	35975	238191	1533881	508885
chr1	143533116	143534247	1	1131	221.41	56.4482	215.713	2039.1	25.9142	59.0536	11639	32785	209245	65449	209018	1504708	479712
chr1	143538625	143540197	1	1572	294.562	352.801	58.6462	5231.6	71.8185	39.5289	5689	38294	203295	70958	203068	1498758	473762
chr1	143543495	143544299	1	804	95.2814	219.722	300.465	2667	43.7448	35.2115	1587	43164	199193	75828	198966	1494656	469660
chr1	144207718	144208273	1	555	0	0	0	0	0	0	0	188447	294214	140374	311738	830682	191802
chr1	144860377	144861081	1	704	424.155	67.3146	0	750.4	13.2197	15.1592	79548	278	47395	46975	66692	177874	5004
chr1	144998326	144998789	1	463	88.1978	141.876	61.2526	782.3	14.6351	22.6428	6842	0	31875	3462	40537	40166	74593
chr1	145334133	145335487	1	1354	0	0	0	0	0	0	19467	40509	42285	42269	46476	213936	104752
chr1	145364274	145364680	1	406	0	0	0	0	0	0	8193	18034	17776	17776	17283	184743	75559
chr1	145525229	145525841	1	612	740.937	124.657	76.074	695	3.7062	0	0	282	8825	8825	7612	23582	6970
chr1	146662858	146664250	1	1392	40.4562	0	0	0	2.1887	6.71608	132839	18470	17854	13014	17242	110220	30702
chr1	147830813	147831279	1	466	0	118.892	0	186.6	2.65562	0	246025	4521	4900	4909	23200	6436	704484
chr1	148205764	148207190	1	1426	0	0	0	0	0	0	8678	34252	29300	29280	29152	343727	1079435
chr1	148209213	148209844	1	631	0	0	0	306.4	1.16731	0	12127	31598	31632	31632	32601	341073	1082884
chr1	148290297	148290858	1	561	0	0	0	0	0	0	33136	48561	48433	41842	42101	260059	1163968
chr1	148348587	148349210	1	623	108.496	0	0	262.1	7.04032	38.6175	8799	106851	106723	100132	100391	201707	1222258
chr1	148575014	148575817	1	803	0	0	0	0	0	4.41342	0	333278	18230	18230	17934	23970	1320448
chr1	148634228	148634684	1	456	0	0	0	0	0	0	13894	392492	77444	28976	77148	83184	1261581
chr1	148640051	148640984	1	933	0	0	0	0	0	0	7594	398315	83267	34799	82971	89007	1255281
chr1	148655439	148656220	1	781	0	0	0	0	0	0	0	390588	98655	50187	98359	104395	1240045
chr1	148666446	148666960	1	514	0	0	0	0	0	0	8244	379848	109662	61194	109366	115402	1229305
chr1	148674882	148675335	1	453	0	0	0	0	0	0	16680	371473	118098	69630	117802	123838	1220930
chr1	148676350	148677307	1	957	0	0	0	0	1.02139	0	15916	369501	119566	71098	119270	125306	1218958
chr1	148681928	148682499	1	571	0	0	0	95.9	2.1887	6.71608	10724	364309	125144	76676	124848	130884	1213766
chr1	148798946	148799554	1	608	0	0	0	0	3.71349	6.71608	0	247254	128602	54542	241866	247902	1096711
chr1	148801996	148802466	1	470	0	0	0	0	0	0	0	244342	125690	51630	244916	250952	1093799
chr1	148808701	148809072	1	371	0	0	0	0	0	0	0	237736	119084	45024	251621	257657	1087193
chr1	148826713	148827447	1	734	0	0	0	0	0	0	0	219361	100709	26649	269633	275669	1068818
chr1	148828390	148829013	1	623	0	0	0	0	0	0	244	217795	99143	25083	271310	277346	1067252
chr1	149020164	149020913	1	749	0	0	22.9554	0	0	0	0	25895	91860	91860	195074	469120	875352
chr1	149022718	149023452	1	734	0	0	0	368.1	5.54471	20.1483	0	23356	94414	94414	192535	471674	872813
chr1	149033228	149035789	1	2561	1171.9	315.561	465.7	20178.3	100.016	99.0143	0	11019	104924	104924	180198	482184	860476
chr1	149117193	149117965	1	772	105.738	64.8764	0	0	7.55831	0	10881	11043	76531	28684	98022	566149	778300
chr1	149140451	149140831	1	380	53.9548	51.9649	51.2585	85	4.50872	0	2993	34301	53665	5818	75156	589407	755434
chr1	150715818	150717348	1	1530	820.462	107.994	7.27904	12.8	8.17844	13.9119	9852	8183	20888	18808	18319	395513	56
chr1	151260230	151261607	1	1377	6736.45	400.073	337.835	724.5	296	187.762	22930	987	4706	0	3727	142303	0
chr1	151262109	151265958	1	3849	26644.4	1485.48	1021.1	4768.3	756.612	593.893	18579	0	6585	0	5606	144182	0
chr1	151614074	151614498	1	424	105.738	0	0	0	8.49945	12.041	16587	26144	5590	5630	1854	182456	16504
chr1	153228974	153229529	1	555	41.568	0	67.0677	0	11.6074	28.5433	0	1016	133397	3727	3671	49294	379400
chr1	153614722	153618528	1	3806	17647.4	1448.41	489.888	2137.2	158.447	200.811	0	2725	7758	7798	6153	39911	0
chr1	153952013	153952662	1	649	99.7007	0	78.0255	233.3	7.29566	28.7832	0	1728	6899	1769	939	212562	3516
chr1	153963272	153964706	1	1434	4221	316.893	80054.1	742.5	1310.53	747.884	0	0	0	0	0	200518	0
chr1	154548396	154553197	1	4801	18045.1	1554.29	711.011	3257.5	650.401	491.809	724	5750	16332	7852	16027	6664	0
chr1	154686434	154687134	1	700	3327.58	303.964	66.0987	1841.4	76.6556	72.8215	2457	11405	44030	6142	45709	144702	0
chr1	155779066	155780058	1	992	491.594	0	0	988.7	9.80537	22.5948	0	3426	46918	46918	46154	271206	2058
chr1	156218297	156218816	1	519	773.301	0.49483	203.309	0	48.611	65.3379	6667	1044	2593	2573	2199	97684	39
chr1	157005381	157006074	1	693	65.611	0	0	260	6.3983	11.1775	0	3959	9366	9462	7530	111840	57559
chr1	158555250	158556024	1	774	211.476	118.892	0	0	4.36281	29.6947	18200	5838	130252	20541	244681	329924	429571
chr1	160953922	160954779	1	857	105.738	237.806	162.208	303.4	7.16434	6.86	4372	571	28837	5417	28056	275471	12076
chr1	161400892	161401471	1	579	0	212.482	0	247.8	7.18623	7.67552	26494	2490	2855	2868	7963	146579	83816
chr1	162696638	162698169	1	1531	295.183	163.406	37.405	511.2	19.8588	11.7052	9329	5170	62043	8367	62350	338909	27127
chr1	163028922	163029671	1	749	119.53	0	70.3966	71.9	0.109435	7.67552	0	9334	107091	11965	236177	339141	240907
chr1	163684338	163685188	1	850	105.738	231.744	0	359.6	16.3934	28.7832	14112	12473	392634	49709	391271	92165	379682
chr1	165498441	165499407	1	966	170.852	454.035	0	515.3	15.6565	6.71608	5981	3105	68029	2036	67406	30643	130800
chr1	165551594	165552891	1	1297	30.6116	220.755	85.942	655.6	11.8117	14.3916	12862	720	14545	9365	13922	11971	77316
chr1	165760429	165760787	1	358	105.421	118.485	96.8635	0	3.73538	0	0	1476	5665	5665	20886	220806	17371
chr1	165789142	165790088	1	946	310.417	430.757	170.411	9.5	18.3924	6.71608	8379	1337	6608	6628	6126	249519	44865
chr1	166046611	166047565	1	954	117.158	226.141	84.9251	232.6	10.4182	0	0	6163	88691	5631	86414	249685	166580
chr1	166425379	166425753	1	374	0	102.146	96.648	446	3.06418	0	5697	2353	33603	22198	32718	66861	384362
chr1	166432535	166433571	1	1036	27.4825	271.942	0	0	3.45815	14.3916	12853	495	25785	25285	24900	74017	376544
chr1	166708894	166709748	1	854	1.3203	6.92762	0	593	11.6512	6.71608	3749	2714	98788	8810	98031	350376	100367
chr1	168008573	168009087	1	514	0	118.159	0	14.7	10.3161	0	14130	1274	42509	7009	95961	55773	19694
chr1	168318130	168318901	1	771	0	0	0	0	0	0	33143	4983	5906	306	196	211224	83643
chr1	168440632	168441560	1	928	169.633	0.58903	67.7758	332.5	8.71832	29.7427	3145	10077	31365	4360	122698	150891	206145
chr1	169311587	169312512	1	925	290	24.7692	58.8811	198.7	2.87449	12.8085	2903	3332	24484	5176	23894	718971	33210
chr1	169323774	169324763	1	989	333.368	84.5055	108.387	69.4	5.77816	13.3362	15090	5273	12233	5788	11643	731158	20959
chr1	170483162	170483868	1	706	0	20.8062	22.9554	188.6	11.4688	22.4989	3815	629	16817	17348	16249	146409	26521
chr1	171064635	171066071	1	1436	105.738	118.892	0	164.5	7.36862	7.67552	10913	4252	76214	31374	154297	10921	394415
chr1	171977759	171978667	1	908	0	0	7.38864	35.5	10.4328	23.0266	7877	3511	5467	5575	166282	157531	207083
chr1	172042318	172042621	1	303	168.261	0	0	0	9.96588	14.7274	14075	8892	16855	16855	106466	222090	271642
chr1	172593282	172594262	1	980	325.49	537.909	110.951	73.3	8.96637	23.986	5435	1782	13886	2634	14062	132594	13417
chr1	172663035	172664305	1	1270	182.235	545.868	55.8581	407.3	11.1624	5.27692	16617	3190	2431	2431	54412	62551	83170
chr1	174105207	174105638	1	431	115.641	40.6216	21.1309	0	13.1103	6.33231	0	1274	22798	1843	21008	467570	60764
chr1	174995291	174996554	1	1263	207.021	230.314	77.064	209.5	11.1259	16.7422	6166	2381	2402	2402	2106	304575	8299
chr1	175200136	175201084	1	948	211.476	68.3631	0	0	20.0193	89.0361	0	4891	42572	0	37714	100045	63936
chr1	176101434	176102520	1	1086	692.796	31.6915	17.2945	236.4	18.7572	17.0301	6696	603	9490	9550	71576	329171	13209
chr1	177117976	177119276	1	1300	0	683.67	211.955	23.6	6.63176	2.97427	28872	2608	31620	20640	20876	14785	1002128
chr1	177368152	177368642	1	490	0	25.7312	0	267.9	2.15952	0	0	6738	162054	12428	227647	44482	1252304
chr1	178131051	178131923	1	872	0	118.892	0	430.4	9.54273	7.67552	10799	5813	61247	17927	67386	68510	901623
chr1	179752596	179753112	1	516	0	165.512	39.2521	162.1	4.49413	6.71608	0	3867	30944	25884	31027	4777	62107
chr1	180107638	180108490	1	852	355.844	425.162	135.655	687.9	12.2275	28.7832	32451	15896	15186	15426	14478	92754	26548
chr1	180625190	180626101	1	911	285.033	0	110.951	599.5	3.21009	6.71608	0	5222	23986	23966	22700	282342	160795
chr1	182415750	182416605	1	855	18.9239	79.4351	39.6601	326	10.4693	17.5098	0	336	19386	201	53908	131736	58361
chr1	182887123	182887624	1	501	113.094	205.089	0	463	0.138618	6.71608	0	4469	44372	34252	44282	206731	30570
chr1	185694876	185695394	1	518	99.3002	212.322	0	415.5	4.15123	0	31367	3253	4847	4792	7797	7745	419299
chr1	185974022	185974832	1	810	0	244.658	69.6314	0	5.39879	15.7828	20269	6076	6144	4440	269178	270723	307018
chr1	186458552	186459272	1	720	811.787	0	0	17.7	14.9853	32.9088	8424	1721	105841	6428	22072	755253	98510
chr1	186826040	186826910	1	870	285.922	162.912	32.1376	340.9	14.1171	17.5098	6083	2786	7566	7236	26490	1122741	81795
chr1	187729871	187730583	1	712	67.6474	0	110.951	15.5	3.45814	14.3916	4752	5567	224793	15767	490032	2026572	821030
chr1	188053877	188054470	1	593	92.041	257.454	0	329	7.71881	6.71608	4956	8914	56793	4239	814038	2350578	1145036
chr1	188816583	188817553	1	970	0	0	0	169.1	3.76456	7.67552	2196	15946	161223	9221	1576744	3113284	1907742
chr1	189531019	189532120	1	1101	21.1476	0	236.4	69.9	10.98	6.3323	0	5162	552095	21056	2291180	3069313	2622178
chr1	189540409	189540759	1	350	105.738	0	0	69.1	1.37158	0	0	3255	561485	12417	2300570	3060674	2631568
chr1	189665658	189666070	1	412	0	147.625	78.8135	320.6	15.9556	35.8351	7567	1696	686734	0	2425819	2935363	2756817
chr1	189787242	189787813	1	571	0	17.8339	0	0	1.48102	0	626	19370	618046	29738	2547403	2813620	2878401
chr1	190451344	190451885	1	541	97.7937	0	91.0607	201.2	1.91146	0	29367	3204	3723	3626	2062649	2149548	2511912
chr1	190698286	190698999	1	713	133.322	118.892	0	37.9	5.63225	6.71608	12192	56	250665	30077	1815535	1902434	2264798
chr1	190951707	190952394	1	687	148.444	237.785	0	383.3	6.45666	32.4291	57424	2717	504086	191262	1562140	1649039	2011403
chr1	191058356	191058908	1	552	0	218.96	0	34.5	1.02139	7.67552	37924	19593	610735	84748	1455626	1542525	1904889
chr1	191545628	191546408	1	780	0	108.875	60.3093	7.1	5.64684	13.1443	5517	9929	900368	14580	968126	1055025	1417389
chr1	191579004	191579882	1	878	157.787	423.523	181.248	420.2	9.27278	12.5687	1436	9306	866894	14440	934652	1021551	1383915
chr1	191793401	191794232	1	831	0	0	34.1712	108	5.77816	14.7754	1701	328	652544	228837	720302	807201	1169565
chr1	191971484	191972555	1	1071	67.3891	0	0	0	7.2519	11.0336	5148	8433	474221	114757	541979	628878	991242
chr1	192191768	192192633	1	865	105.738	83.1414	123.194	44	5.48634	18.0375	11281	5050	254143	28281	321901	408800	771164
chr1	192850510	192851203	1	693	105.738	0	0	0	1.86769	12.0889	10937	1528	70013	9431	71568	248959	112594
chr1	193130455	193131768	1	1313	253.719	19.7926	0	546.2	15.2115	6.71608	14801	3339	20326	20350	36849	528904	3582
chr1	193532995	193533722	1	727	70.7984	0	0	0	6.71931	25.4252	2378	6665	5144	5111	23113	931444	300774
chr1	194067943	194068857	1	914	146.194	118.892	0	132.6	6.94547	28.3994	11952	767	190058	17919	51287	1466392	835722
chr1	194272495	194273290	1	795	215.154	70.3447	0	0	4.08557	6.71608	19248	3491	13432	13411	151934	1670944	1040274
chr1	194303619	194304082	1	463	64.3622	0	0	171.4	3.6916	6.71608	0	7077	3850	44535	183058	1702068	1071398
chr1	194450103	194451362	1	1259	75.3957	0	0	69.5	2.84531	0	0	11190	2739	2739	329542	1848552	1217882
chr1	194493598	194494093	1	495	0	118.892	110.951	107.8	5.74898	0	5986	0	46234	20974	373037	1892047	1261377
chr1	194761613	194762192	1	579	213.287	116.413	24.4749	45.1	6.03351	7.29174	0	4415	314249	2989	641052	2160062	1529392
chr1	195540559	195541419	1	860	53.0083	37.6071	0	0	2.43675	0	17881	6844	375699	33488	1419998	2335280	1510513
chr1	195801293	195802547	1	1254	228.946	432.98	0	0	12.5923	13.72	0	4387	636433	40974	1208434	2074152	1249385
chr1	195959504	195960275	1	771	114.826	0	61.9338	69.9	9.88562	10.0741	54679	5982	643975	41897	1050706	1916424	1091657
chr1	196405849	196406703	1	854	0	118.892	97.943	110.5	6.44937	13.4322	7793	967	197547	64154	604278	1469996	645229
chr1	196561547	196562009	1	462	57.0065	0	0	0	6.49314	5.6607	19212	15745	42241	15867	448972	1314690	489923
chr1	196976634	196977595	1	961	113.22	736.673	98.8155	194.4	14.5403	13.9119	2353	2505	33561	33278	33386	899104	74337
chr1	197133563	197134360	1	797	188.489	0	169.87	231.7	4.41388	15.3511	9555	2863	16856	17659	17125	742339	9034
chr1	197277874	197278553	1	679	261.127	180.32	50.5019	673	12.1181	7.24377	0	1484	90722	26439	106278	598146	134297
chr1	197421901	197423394	1	1493	132.607	435.896	256.121	740.1	16.4663	24.1779	4291	2854	52478	26868	250305	453305	56217
chr1	197470694	197471292	1	598	118.783	129.315	0	94	6.24509	22.0671	10418	6550	19065	19044	271349	405407	8319
chr1	197676484	197676989	1	505	2.2005	0	28.4458	74.4	6.5734	7.67552	6574	404	67547	53627	65652	199710	196760
chr1	197962153	197963372	1	1219	172.986	500.263	66.9595	62.9	10.9946	56.3192	77075	3275	7897	7904	63768	70233	218010
chr1	198810721	198811468	1	747	51.6342	144.617	88.0218	375.9	3.34141	11.7052	16117	6010	42249	11057	92185	918801	85404
chr1	199447548	199448268	1	720	20.2446	16.8242	115.541	554.1	5.46445	0	525	1721	19888	14704	540664	418310	722231
chr1	201843835	201845163	1	1328	5353.13	719.091	300.193	2125.8	27.0523	37.4182	0	147	19953	6693	12620	11229	0
chr1	201870560	201871134	1	574	89.093	0	0	277.8	0	10.0261	13918	1644	5296	5276	12211	10932	24744
chr1	202141286	202142209	1	923	371.237	60.4103	95.1748	76	23.9517	7.67552	13197	1085	11389	7222	10756	20016	13832
chr1	202173383	202174629	1	1246	295.128	589.34	77.7144	714.8	16.0797	42.5032	45294	372	30980	11159	42853	10770	45929
chr1	202479860	202480353	1	493	32.1811	201.137	0	177.9	1.88228	4.22154	1558	9072	22318	10453	160758	133159	71835
chr1	202593586	202594755	1	1169	400.682	637.434	74.9613	16021.8	193.474	118.491	0	0	58278	0	180692	18757	103987
chr1	203278253	203279582	1	1329	3786.33	250.979	4012.91	2814.3	121.918	216.833	0	1324	3589	1629	0	30966	343
chr1	204439977	204440385	1	408	472.725	96.6547	0	270	0.554471	0	0	2005	10303	4613	9573	112138	1021
chr1	206154577	206154982	1	405	0	0	0	0	0	0	0	36715	16313	16293	18033	41847	118168
chr1	206321027	206321881	1	854	73.1928	781.911	0	384.3	4.14394	9.40251	12450	10373	29003	7115	14514	3222	38870
chr1	206696484	206698169	1	1685	302.503	134.755	91.8216	621.9	13.0446	28.7832	4127	347	15620	6690	14703	378679	21608
chr1	207299563	207299898	1	335	33.2268	31.8332	0	275.4	2.6848	0	0	6827	28139	28119	72375	14894	76578
chr1	207386865	207387502	1	637	105.738	237.785	110.951	190.3	6.69013	8.63496	1635	4800	107314	3875	95897	102196	113555
chr1	207688251	207688826	1	575	374.097	208.524	0	215.8	16.6852	9.97818	0	7053	18315	15167	16460	379455	7260
chr1	209420557	209421119	1	562	0	0	18.6027	180	7.07679	21.2036	11177	1006	912	11181	258009	123340	511276
chr1	209942198	209945843	1	3645	6632.84	1623.91	52380	5257.8	584.062	502.603	0	0	12073	0	0	29931	0
chr1	209948774	209950837	1	2063	12100.6	595.571	558.221	1539.8	98.0391	83.0875	328	1682	7079	5770	4719	36507	0
