Chr	Start	End	DSBType	Size	Sum_H3K36me3	Sum_H3K27me3	Sum_H3K4me3	Sum_CTCF	Sum_DNaseIHSS1	Sum_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr10	119956754	119958180	1	1426	0	118.892	0	151.2	8.02523	22.0671	16934	15701	143616	7596	142172	45069	106470
chr10	120184090	120184730	1	640	105.162	118.892	0	135.1	6.96736	29.2629	83194	432	506	486	81809	154776	88378
chr10	122937022	122937996	1	974	118.313	666.775	69.9909	123.1	9.71053	36.027	0	8386	108158	22397	228048	150	267523
chr10	125013944	125015340	1	1396	303.402	135.203	46.8848	1042.5	17.5169	6.71608	15063	8732	12779	12770	95739	322721	63312
chr10	127809158	127810271	1	1113	261.324	426.425	0	763.6	1.12353	12.7606	19854	0	78494	7026	223520	425039	261228
chr10	130958326	130958989	1	663	105.738	64.4	0	0	5.85112	0.911468	0	8424	306407	101902	305851	1119771	987038
chr10	132778429	132780914	1	2485	55.4051	79.2616	61.4558	74.6	10.6881	7.48363	0	6437	60770	60722	789456	1339367	792268
chr10	132840253	132841371	1	1118	104.335	0	52.1051	500.5	11.5417	22.6428	0	20534	313	265	851280	1278910	854092
chr10	135477674	135496469	1	18795	0	0	0	57.4	191.971	44.1342	154579	327	143770	3368	143300	335161	243203
chr11	14181815	14182989	1	1174	51.5848	67.3346	146.246	0	3.16632	15.5429	0	11270	15073	40195	158199	96511	113775
chr11	22658205	22659504	1	1299	66.9303	0	97.0838	361.3	4.37011	15.351	29000	0	10681	9941	10080	1872611	187282
chr11	24623099	24624250	1	1151	0	237.807	94.8714	486.1	8.61617	27.1042	0	5158	1117876	71176	1651063	2070016	1776023
chr11	24795706	24796480	1	774	105.738	0	110.951	290.3	1.02139	0	15104	1812	1268819	52256	1509864	1897786	1948630
chr11	24807919	24808359	1	440	0	5.44313	0	174.7	3.85211	0	3225	9333	1256940	64469	1497985	1885907	1960843
chr11	24940225	24941385	1	1160	105.738	257.107	0	95.3	10.3598	7.67552	5033	16991	1123914	22001	1364959	1752881	2093149
chr11	24947520	24948295	1	775	26.406	127.8	0	238.9	2.04278	5.03706	0	10081	1117004	29296	1358049	1745971	2100444
chr11	25624733	25625817	1	1084	673.537	109.965	0	164.6	6.94547	14.3916	2261	6389	439482	49879	680527	1068449	1895852
chr11	26078326	26079424	1	1098	149.872	337.881	104.828	0	4.64004	15.3511	0	2537	12879	12822	226920	614842	1442245
chr11	27589120	27589886	1	766	30.3753	0	2.30895	35.3	3.88858	0	48375	15330	60716	31234	59715	131393	67276
chr11	34047616	34048776	1	1160	211.476	118.892	0	0	15.2698	43.1748	380	7974	24300	24320	23597	223031	27910
chr11	36528436	36529426	1	990	440.682	73.584	0	75.1	17.2032	35.1155	37260	1924	2350	2330	396	35407	6497
chr11	37369180	37370704	1	1524	211.477	0	78.2604	134.6	7.87932	21.1077	14922	4206	101699	43176	752601	595956	847241
chr11	37512286	37512722	1	436	84.5903	438.939	0	131.7	6.56609	37.3222	1418	7324	11107	11106	895707	739062	990347
chr11	37764343	37766958	1	2615	391.081	165.459	110.951	160.6	13.6648	32.2852	0	8629	237965	60251	1147764	991119	1242404
chr11	41698984	41699935	1	951	160.905	0	0	200.9	5.18721	1.00741	0	9114	262218	16558	1467587	1879328	1640990
chr11	41989859	41990324	1	465	0	80.2524	0	0	7.87202	7.96335	13564	1167	553093	97393	1177198	1588939	1350601
chr11	42135117	42135940	1	823	96.6142	116.808	87.5809	0	11.498	20.8678	2548	10883	698351	11050	1031582	1443323	1204985
chr11	42303302	42304067	1	765	63.4427	0	0	470.8	1.05787	0	9564	3316	866536	179235	863455	1275196	1036858
chr11	45836775	45837211	1	436	0	0	70.1973	25.5	2.48052	9.88224	0	588	10091	1685	7605	16179	2468
chr11	47579801	47580843	1	1042	237.482	0	121.802	595	27.6652	27.8238	12801	4093	4957	4937	4495	34038	10333
chr11	48220637	48221262	1	625	104.779	235.907	0	170.2	4.3774	9.30658	0	398	45413	28595	89120	605461	53750
chr11	50134813	50137689	1	2876	388.353	199.145	152.919	682.5	12.6945	12.0889	0	991	1959589	11369	2003296	2519637	1967926
chr11	50721507	50723407	1	1900	400.372	254.073	110.951	3245.8	36.6097	51.9057	1584	5310	2546283	463863	2589990	3106331	2554620
chr11	50724651	50726143	1	1492	361.632	118.892	0	3078.9	27.6944	48.9315	0	8454	2549427	467007	2593134	3109475	2557764
chr11	51580079	51581104	1	1025	105.738	266.495	0	26578.3	394.761	393.227	156437	1263	3404855	1322435	3448562	3964903	3413192
chr11	51582283	51583294	1	1011	216.549	0	0	0	22.4998	469.166	158641	3467	3407059	1324639	3450766	3967107	3415396
chr11	51590282	51591419	1	1137	0	0	74.5443	41440.5	319.404	499.772	166640	11466	3415058	1332638	3458765	3975106	3423395
chr11	60371776	60372817	1	1041	0	118.892	198.167	119.4	2.71399	0	0	11132	13422	4379	13276	570137	135142
chr11	62161383	62162098	1	715	91.1455	82.1552	6.23376	2510.2	11.9576	31.4217	0	221	30198	258	40777	5092	122809
chr11	67752577	67753072	1	495	0	74.3077	0	194.6	0.48881	0.383776	0	8279	11242	11244	16726	229587	10567
chr11	69177491	69178322	1	831	83.0911	113.822	64.7638	504.4	7.12786	14.3916	0	0	25147	18845	18983	27780	299803
chr11	74113039	74114098	1	1059	203.78	247.838	184.951	0	12.8841	34.5399	1935	962	3135	3155	2659	63844	145660
chr11	78849168	78851049	1	1881	125.872	50.3062	15.6992	933.6	12.0014	23.0266	0	7573	68347	22593	298823	22813	572991
chr11	78874654	78875768	1	1114	88.0084	113.813	0	0	11.8846	7.67552	0	1579	43628	864	274104	666	598477
chr11	80293846	80294795	1	949	83.6646	155.035	0	5	4.2096	11.4653	24445	1156	143721	108982	1141744	430362	2017669
chr11	80759357	80760039	1	682	90.3514	305.986	0	291	1.99901	15.351	11368	13130	22077	22037	820445	598959	1933200
chr11	80822689	80823045	1	356	0	289.318	208.894	33.6	1.16731	14.9673	4702	25525	40425	40465	757439	535953	1870194
chr11	81464539	81465224	1	685	0	0	0	396.8	5.26747	26.1927	7199	5492	33452	8787	115260	105423	1228015
chr11	82083825	82084200	1	375	105.738	117.806	58.3809	0	2.48052	6.71608	33375	11208	494469	32364	360254	153452	609039
chr11	82335916	82336762	1	846	0	118.892	0	167.8	1.50291	0	0	7612	241907	6054	107692	87502	356477
chr11	83810750	83811535	1	785	0	96.8428	75.2752	115.6	8.53593	8.15524	21199	1274	129366	30281	373884	284170	834313
chr11	84570112	84570591	1	479	189.409	117.902	245.602	0	7.45617	47.4923	18188	6490	203080	64428	250592	648659	774944
chr11	86017920	86019626	1	1706	272.912	118.892	0	428.2	6.15023	13.4322	64142	482	4656	4536	3139	396902	16338
chr11	87686940	87688378	1	1438	105.738	118.892	0	0	9.94399	28.4474	0	5728	3681	3636	218069	104508	309386
chr11	88889787	88890703	1	916	0	0	0	74.3	3.1955	7.67552	445	10142	208083	20439	796895	440117	823564
chr11	89171239	89172316	1	1077	83.6711	300.173	97.943	96	3.37789	9.16265	116689	400	489535	52280	695551	721569	770485
chr11	89642078	89643009	1	931	0	0	0	0	2.1887	7.67552	3648	203852	224691	44378	224858	346700	299792
chr11	89887793	89889268	1	1475	89.1876	118.892	0	69.9	6.42018	24.1299	18193	5503	19945	11228	19635	100441	53533
chr11	95365898	95367762	1	1864	105.738	356.703	107.89	91.7	20.975	75.508	7794	2177	7145	7034	65617	99602	133964
chr11	96602145	96602844	1	699	205.992	308.509	0	234.1	10.6152	20.1482	10944	12273	478961	62716	477898	70394	510332
chr11	97785493	97786113	1	620	63.4427	107.003	0	119.2	9.30926	6.71608	0	49262	464221	106179	1154663	900842	1693680
chr11	97843063	97843540	1	477	43.6631	126.807	66.0309	129.8	3.46544	0	7408	389	406794	163749	1097236	843415	1751250
chr11	98481941	98482501	1	560	105.738	0	0	0	7.14975	0	1983	3089	231459	43937	458275	204454	2390128
chr11	101276043	101276642	1	599	0	237.797	0	69.5	1.86769	9.30658	8733	1832	148254	23154	508693	107331	918752
chr11	101370146	101370805	1	659	105.738	43.5939	0	30.4	2.02819	0	7156	803	54091	12131	414530	13168	824589
chr11	102699071	102700022	1	951	0	504.671	0	368.7	12.8768	21.1077	27855	2081	104450	2214	260966	31266	230869
chr11	102895718	102897306	1	1588	357.935	252.135	0	371.5	18.4216	49.9389	31155	3338	1810	1930	63682	83267	33585
chr11	103855339	103856011	1	672	83.7197	128.086	174.231	31.1	8.03983	11.1295	1946	2596	25095	11905	55139	135061	897458
chr11	103989257	103990886	1	1629	87.6622	136.28	221.885	218.1	5.63955	1.39119	0	418	43990	33001	42735	42868	828369
chr11	106143085	106143813	1	728	102.98	79.2616	0	65	1.66341	0	2745	469	180650	4948	193262	744186	176297
chr11	106508595	106509563	1	968	204.121	55.4831	110.951	0	0.860889	16.7902	15385	1766	546160	85537	378809	378436	541807
chr11	106579484	106581451	1	1967	105.738	151.998	0	238.7	14.2338	0	13509	10	617049	143585	306921	306548	610158
chr11	109098431	109100154	1	1723	46.8606	32.3281	0	57	8.49215	0	7708	4123	372947	71927	372630	193597	386631
chr11	109372794	109373407	1	613	0	87.1878	0	0	1.02139	3.9337	119	12382	281229	77970	443101	78682	598723
chr11	109427727	109428079	1	352	0	0	0	0	0	6.71608	0	1734	226557	78837	388429	133615	544051
chr11	110760890	110761662	1	772	161.421	248.732	50.3341	275.4	14.6935	37.4182	0	27963	32546	31366	32107	57595	443387
chr11	114472071	114473697	1	1626	80.8112	0	0	343	14.6643	37.706	35673	915	161867	4779	161038	88412	195135
chr11	116543900	116545354	1	1454	70.7446	118.892	76.9714	371.5	4.99753	7.67552	0	5741	58182	17162	96934	21036	73759
chr11	118225683	118226637	1	954	150.235	228.171	137.382	265.5	16.9114	28.9751	0	1496	3519	3539	3203	41936	10459
chr11	121879018	121879667	1	649	5.94112	116.364	60.2408	59.9	8.23681	29.7427	11267	10630	206509	42706	77890	37642	375649
chr11	121887058	121889885	1	2827	105.738	21.7722	57.7217	20.7	10.6517	64.2825	1049	412	196291	43602	85930	27424	383689
chr11	124166540	124166985	1	445	0	0	0	8.9	5.03401	0	3568	6663	33071	18776	180031	25863	328022
chr11	124468489	124469148	1	659	104.347	270.963	0	0	4.94646	10.362	1588	12101	23508	12065	23104	20593	25859
chr11	124782792	124783635	1	843	0	118.892	0	271.6	4.37739	5.42084	24506	18274	7118	7181	36106	22602	148512
chr11	127245149	127245858	1	709	95.3674	251.93	6.46404	208.3	7.31025	0	10908	432	300485	37014	678589	12342	1025967
chr11	127611713	127612681	1	968	168.451	384.444	142.683	0	14.2703	20.1482	29504	8565	288878	101175	311766	279334	713590
chr11	128059040	128059422	1	382	46.8606	178.404	31.8476	128.7	9.74701	23.2664	0	0	16587	16596	100728	495605	266849
chr11	128737742	128738798	1	1056	0	96.4751	80.8584	96.9	2.07927	9.73832	0	294	7718	7738	36369	3809	53760
chr11	129063203	129063921	1	718	0	111.839	0	0	19.421	29.071	18983	1398	85622	44455	85727	86175	379221
chr11	129433122	129434328	1	1206	68.04	0	108.656	0	1.02139	0	0	2818	115089	53534	283153	138334	294233
chr11	129540830	129542314	1	1484	0	237.785	0	225	10.7173	13.4322	1078	9469	23441	23223	222186	30348	186247
chr11	131134763	131136819	1	2056	0	118.892	113.247	113.4	15.6273	20.1483	22797	11278	78032	17979	77530	3834	350556
chr11	132995441	132996038	1	597	118.969	274.05	0	0	10.6663	29.5987	6863	1843	8464	8498	766870	1963	1023363
chr11	134697181	134697984	1	803	0	118.892	30.6072	122.4	0	0	246542	384	40590	40592	476795	155297	564389
chr11	134709324	134709698	1	374	0	0	0	0	0.306417	0	258685	5648	28876	28878	488938	167440	576532
chr12	94251	95834	1	1583	105.738	0	91.8216	16195	221.788	297.426	0	0	119617	0	399077	67907	9397
chr12	1246886	1247758	1	872	187.487	169.302	0	182.9	3.45085	29.7427	2400	11981	42642	19442	65927	81244	193300
chr12	4281124	4281863	1	739	0	219.485	0	66.3	5.25288	13.4322	0	3594	18280	6900	6760	59522	103326
chr12	7348414	7350342	1	1928	556.05	0	100.138	117.3	6.8944	45.0457	43938	6488	6110	5010	5012	407992	4101
chr12	7514607	7515386	1	779	11.953	0	293.052	123.2	7.11327	0	0	4035	172303	6670	6075	574185	151172
chr12	7573526	7574466	1	940	63.4427	247.695	0	179.6	5.66873	47.0605	12905	12117	216890	12911	51392	633104	210091
chr12	8965042	8965625	1	583	0	237.786	110.951	36.5	4.5452	6.71608	1377	10569	114438	38722	77737	28410	125022
chr12	9214605	9215553	1	948	105.738	237.792	0	0	3.67701	3.64587	49016	1197	65101	1323	110683	9638	116447
chr12	13080726	13081567	1	841	211.477	756.857	0	277.6	5.7198	6.71608	10800	260	11262	11262	22914	10024	90236
chr12	14738644	14739837	1	1193	0	221.932	92.5868	69.8	10.9654	19.2847	17554	2331	18179	8082	27207	603244	79281
chr12	18248664	18249459	1	795	317.215	358.667	229.584	668.8	7.80636	1.96685	14793	15669	69117	4742	1032825	2305862	1350432
chr12	18249900	18251944	1	2044	370.021	517.101	0	266.4	11.1259	44.9978	12308	15664	66632	2257	1030340	2307098	1347947
chr12	19941179	19941746	1	567	15.6308	0	0	68.5	1.36429	0	6791	9113	112678	12250	105945	2436209	267432
chr12	20496862	20497758	1	896	105.738	0	0	0	12.4245	10.218	0	2462	199278	23438	449028	1880197	823115
chr12	20986199	20987475	1	1276	218.518	237.785	221.902	266.9	8.55052	21.1077	15613	2157	63795	1041	602577	1390480	607285
chr12	22585249	22586296	1	1047	0	0	0	115.8	8.17115	28.3515	554	10181	10160	10140	96576	207175	46865
chr12	23989875	23991461	1	1586	77.2771	118.892	110.951	261	11.5563	2.68643	0	1551	52703	16883	722884	722365	1157295
chr12	24159880	24160989	1	1109	0	135.389	0	31.8	6.98195	10.9856	12052	4013	115568	10257	553356	552837	1058240
chr12	27393258	27394817	1	1559	192.361	0	0	145.1	13.7815	37.4182	21931	1633	2259	1239	1252	1013906	11121
chr12	28420349	28421110	1	761	326.409	0	110.951	0	10.5641	15.6389	21363	4853	34783	13885	13525	2040997	5305
chr12	28487863	28488421	1	558	275.485	24.2467	0	69.1	8.90071	6.71608	14073	0	102297	33935	78180	2108511	23061
chr12	28802861	28803950	1	1089	105.738	256.609	296.88	174.1	9.76889	46.197	15216	12462	149033	47576	235840	2144897	280948
chr12	29863203	29863996	1	793	250.982	228.159	73.3045	116.6	11.4907	10.218	19784	3155	39828	15020	71364	1084851	344973
chr12	34366760	34367705	1	945	329.755	665.273	0	887.4	30.3865	41.2559	40306	1977	4640	3891	3836	1633752	1461857
chr12	34833178	34834982	1	1804	428.521	380.172	100.463	5465.1	1076.48	676.405	111067	0	471058	415114	461014	2100170	1928275
chr12	34841428	34843522	1	2094	85.2203	543.597	354.77	14504.7	73.8832	391.212	119317	6982	479308	423364	469264	2108420	1936525
chr12	38048582	38052278	1	3696	917.69	566.565	503.981	6683.3	147.124	214.915	14524	14217	441218	113035	441093	4827533	995334
chr12	38108322	38108689	1	367	53.8017	127.305	0	653.6	6.99654	13.6241	9598	9720	384807	172775	384682	4771122	938923
chr12	40105060	40108217	1	3157	1096.92	832.275	221.902	661.5	132.322	256.171	9933	2078	87076	39056	28028	2771594	372604
chr12	40289300	40290622	1	1322	403.433	118.892	0	372.5	24.5061	34.3959	0	13030	209194	59556	114585	2589189	460937
chr12	41795885	41796586	1	701	0	0	0	33.8	3.95425	15.3511	1152	0	98860	82510	529668	1083225	715211
chr12	44545488	44546875	1	1387	211.476	282.369	0	513.4	15.9848	7.5316	18108	0	4401	4401	314608	252496	363212
chr12	45600435	45600969	1	534	446.694	111.687	0	34.3	7.28108	6.71608	11113	2541	8247	911	7606	453136	21455
chr12	48026477	48028032	1	1555	995.712	204.231	197.502	94.6	54.0463	121.561	0	2969	58164	2601	70551	205344	24011
chr12	48365133	48365873	1	740	169.265	123.579	26.4863	64	2.15952	7.29174	0	550	7729	7729	6668	9002	2923
chr12	54048718	54049357	1	639	162.745	6.93539	67.811	43.4	7.38321	0	0	5133	20459	20459	19332	38672	7749
chr12	59966396	59967102	1	706	163.179	247.621	153.934	360.3	8.26599	0	194	6100	22574	22614	21787	533738	664092
chr12	60065458	60066182	1	724	131.711	0	77.5778	38	1.41536	7.67552	0	1820	34614	6774	73908	632800	763154
chr12	61032437	61033393	1	956	18.8375	104.511	45.7012	99.2	4.81514	6.71608	4811	3715	507473	43976	1040887	1551181	1652478
chr12	64342435	64343206	1	771	83.4854	168.655	0	0	2.34191	13.4322	13406	5210	30191	6510	103412	103798	139752
chr12	64759293	64761278	1	1985	116.3	111.92	101.004	464.4	20.282	14.3916	0	13010	36758	12826	36392	520656	45576
chr12	66461725	66463474	1	1749	0	118.892	0	0	22.602	49.8909	31120	1389	20301	1361	59943	119372	54656
chr12	69621925	69623458	1	1533	0	106.82	0	131.1	7.63126	43.4627	18551	9632	9758	9778	9136	372632	27164
chr12	69676250	69676831	1	581	98.3822	107.999	74.9876	115.3	2.26166	0.71958	23187	1171	42886	1165	40612	367927	19841
chr12	74103596	74104885	1	1289	515.104	108.949	6.69552	25.2	11.0748	16.7422	33416	4971	701671	44332	779373	2268991	1786678
chr12	74147203	74147835	1	632	53.3287	108.985	110.951	0	3.42896	22.5468	0	26903	658721	87939	736423	2312598	1747065
chr12	75008909	75010321	1	1412	0	172.394	205.059	259.4	13.2197	16.1186	58474	2679	77285	9934	74846	1661743	884579
chr12	76514175	76516725	1	2550	105.738	356.705	0	127.6	13.1322	35.4993	0	5727	20711	20711	34578	155339	46769
chr12	76635604	76636087	1	483	38.267	128.657	0	84.1	1.02869	10.6018	13417	17002	57743	9954	82730	35977	115127
chr12	78354180	78355649	1	1469	517.664	262.953	110.951	83.4	21.3033	48.9314	2349	686	33787	33747	126821	634611	898958
chr12	78511007	78511345	1	338	0	0	0	69	0.423149	0	13452	529	112041	28636	28369	791438	1055785
chr12	79019435	79020150	1	715	105.738	99.5507	156.44	94.9	3.06418	19.6685	1233	1601	31856	101670	237366	1299866	927709
chr12	79572691	79573372	1	681	0	0	0	51	1.02869	6.09244	15275	3843	51344	21627	313784	1853122	374487
chr12	80738532	80739126	1	594	37.4085	271.384	128.447	581	5.8803	12.4247	0	846	9945	6621	127006	3018963	444040
chr12	82320761	82322578	1	1817	188.489	492.435	28.3117	161.1	19.2824	43.1748	12188	2502	429838	118228	428411	3351816	421438
chr12	83293981	83295099	1	1118	0	0	0	0	4.23149	14.3916	6656	3042	212297	97877	211525	2379295	511260
chr12	83787428	83788414	1	986	0	68.3631	0	118.1	1.12353	36.6986	16791	4016	705744	20402	704972	1885980	1004707
chr12	84179467	84180217	1	750	212.16	0	0	69.7	7.52912	14.0078	4104	10265	1088099	37026	1097011	1494177	1396746
chr12	84336199	84336714	1	515	252.851	237.785	3.8259	0	7.3978	15.6389	749	8309	931602	90002	968166	1337680	1553478
chr12	85009106	85010311	1	1205	159.705	84.1766	0	295.1	5.32583	20.1003	2393	2612	258005	225402	294569	664083	2226385
chr12	85583431	85584445	1	1014	163.664	75.3057	20.6599	74.2	8.71102	6.71608	0	14512	153072	20587	152936	89949	2800710
chr12	86272870	86273850	1	980	0	0	0	0	3.46544	11.0336	4370	4582	11666	6346	454146	598352	2162009
chr12	86996844	86997792	1	948	113.936	181.502	0	199.7	3.41437	2.25468	15921	6074	122386	905	1178120	1322326	1438067
chr12	89048901	89049461	1	560	200.017	0	0	52.1	4.72759	0	0	11997	95141	46875	74225	705118	485880
chr12	89094228	89097660	1	3432	292.233	170.379	0	498	648.154	257.466	25837	104	140468	0	119552	656919	531207
chr12	89385740	89386441	1	701	0	112.529	0	228.4	5.72709	0	2052	1025	47016	1132	358418	368138	598296
chr12	90485754	90488090	1	2336	205.96	112.949	34.4331	63.4	18.4507	37.4182	24094	8930	8746	8746	131656	731006	393010
chr12	90616981	90617857	1	876	105.738	0	0	247.7	7.82096	6.71608	66751	12175	29879	29799	262883	862233	524237
chr12	90989579	90990094	1	515	6.71928	118.396	0	231	1.92606	29.6467	6541	27423	79795	79775	635481	1141301	896835
chr12	91169981	91171626	1	1645	67.1206	198.606	93.352	546.9	9.81266	16.3585	19490	4684	230090	78249	603720	959769	1077237
chr12	95542169	95543793	1	1624	529.864	0	25.1638	189	11.3812	22.0671	47746	1419	31005	202	48657	199283	3129
chr12	97218704	97222023	1	3319	426.128	632.827	221.902	1080.2	21.2815	44.9018	36406	0	78913	620	78044	177061	101523
chr12	98365826	98366713	1	887	43.2146	38.6145	64.6504	26.2	3.37789	6.71608	3034	3142	10873	10835	217307	28278	555028
chr12	108741278	108742528	1	1250	0	0	31.3137	13.9	10.6225	0.143916	10199	1553	11494	4739	7942	61112	55402
chr12	109647627	109648405	1	778	317.215	118.892	52.7974	190.6	10.7976	37.3222	1826	3037	53691	41846	54292	80067	102561
chr12	110851568	110852090	1	522	94.7044	0	110.951	544.6	3.24657	7.67552	0	9993	9604	9584	9391	432361	12090
chr12	111187608	111188262	1	654	96.6301	0	0	0	14.9196	18.901	23479	11641	6784	6084	6124	96189	14279
chr12	113887640	113889709	1	2069	324.57	679.989	8.64386	503.3	40.2356	14.3916	6245	742	28267	10567	26821	132	61083
chr12	114990500	114990995	1	495	226.835	95.8088	0	131.3	9.55732	7.67552	10951	40062	15148	15141	585826	104261	590473
chr12	115013967	115014707	1	740	163.06	71.2822	0	160.7	9.63028	6.71608	8063	31303	7676	7683	609293	90250	613940
chr12	121364377	121366648	1	2271	58.2835	126.162	0	105.2	17.2251	10.6978	0	15782	15781	15788	21650	284687	72121
chr12	123253698	123254060	1	362	611.444	0	0	73.6	0.984915	14.3916	3934	5071	5156	5136	4593	64870	939
chr12	125792014	125792864	1	850	119.53	356.705	12.6984	53.5	18.0787	41.6877	1189	3956	22712	21591	157733	55025	167491
chr12	126097105	126098064	1	959	42.7968	99.077	0	515.3	16.3277	24.8495	3907	4568	70372	37243	462824	205509	472582
chr12	128029361	128030707	1	1346	0	116.845	0	427.7	3.67701	22.1631	0	6352	263877	13684	461054	1306884	777491
chr12	128157212	128158188	1	976	248.255	60.4381	130.846	320.3	6.41289	14.0558	7694	3946	391728	3988	588905	1179403	905342
chr12	128568125	128570362	1	2237	70.7446	121.117	0	69	3.35601	6.71608	2010	11497	724457	104554	697342	767229	705383
